2022-09-30 15:35:08,824 DEBUG   HandlerThread:3960 [handler.py:handle_request():138] handle_request: stop_status
2022-09-30 15:35:09,164 INFO    Thread-185:3960 [upload_job.py:push():139] Uploaded file C:\Users\bhatt\AppData\Local\Temp\tmphkc2hifuwandb\zuo4f8kx-media/table/conf_table_0_6f8f1ee8ee1b7127a86e.table.json
2022-09-30 15:35:10,503 INFO    Thread-187:3960 [upload_job.py:push():97] Uploaded file C:\Users\bhatt\.cache\wandb\artifacts\obj\md5\87\e11f9a320dafe2fb1e66737b1e5c7f
2022-09-30 15:35:12,454 INFO    SenderThread:3960 [sender.py:send_request_log_artifact():1206] logged artifact run-15h6x4tv-examples - {'id': 'QXJ0aWZhY3Q6MjA5MzA0ODkx', 'digest': '3351520e388878d0b16c8f4875ff5ced', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI5OTA3MDA3', 'latestArtifact': None}, 'version': 'latest'}
2022-09-30 15:35:12,455 DEBUG   SenderThread:3960 [sender.py:send():301] send: files
2022-09-30 15:35:12,458 INFO    SenderThread:3960 [sender.py:_save_file():1155] saving file media\table\examples_1_e8feeb06fdcb4a2c9c8c.table.json with policy now
2022-09-30 15:35:12,466 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,467 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,469 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,470 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,470 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,472 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,475 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
2022-09-30 15:35:12,479 DEBUG   SenderThread:3960 [sender.py:send():301] send: metric
